	date	country	source	campaign	clicks	latitude	longitude
0	2022-10-08	Afghanistan	google	pmax test	1	33.7680065	66.2385139
1	2022-10-08	Afghanistan	google	[MB] Sales | PerfMax | WW	5	33.7680065	66.2385139
2	2022-10-10	Afghanistan	google	pmax test	11	33.7680065	66.2385139
3	2022-10-11	Afghanistan	google	pmax test	6	33.7680065	66.2385139
4	2022-10-11	Albania	google	pmax test	2	41.000028	19.9999619
5	2022-10-12	Albania	google	pmax test	3	41.000028	19.9999619
6	2022-10-13	Albania	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	9	41.000028	19.9999619
7	2022-10-13	Albania	google	[MB] PMAX | Data to Snowflake | 12.10.22 | Cheap Country	9	41.000028	19.9999619
8	2022-10-13	Albania	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	7	41.000028	19.9999619
9	2022-10-13	Albania	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	6	41.000028	19.9999619
10	2022-10-13	Albania	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	30	41.000028	19.9999619
11	2022-10-13	Albania	google	[MB] PMAX | Data to Power BI | 12.10.22 | Cheap Country	5	41.000028	19.9999619
12	2022-10-13	Albania	google	[MB] PMAX | Data to Azure | 12.10.22 | Cheap Country	16	41.000028	19.9999619
13	2022-10-13	Albania	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	13	41.000028	19.9999619
14	2022-10-14	Albania	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	6	41.000028	19.9999619
15	2022-10-14	Albania	google	[MB] PMAX | Data to Tableau | 12.10.22 | Cheap Country	5	41.000028	19.9999619
16	2022-10-14	Albania	google	[MB] PMAX | Data to Snowflake | 12.10.22 | Cheap Country	24	41.000028	19.9999619
17	2022-10-14	Albania	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	7	41.000028	19.9999619
18	2022-10-14	Albania	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	7	41.000028	19.9999619
19	2022-10-15	Albania	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	2	41.000028	19.9999619
20	2022-10-15	Albania	google	[MB] PMAX | Data to Tableau | 12.10.22 | Cheap Country	1	41.000028	19.9999619
21	2022-10-15	Albania	google	[MB] PMAX | Data to Snowflake | 12.10.22 | Cheap Country	2	41.000028	19.9999619
22	2022-10-15	Albania	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	7	41.000028	19.9999619
23	2022-10-15	Albania	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	1	41.000028	19.9999619
24	2022-10-15	Albania	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	1	41.000028	19.9999619
25	2022-10-15	Albania	google	[MB] PMAX | Data to Power BI | 12.10.22 | Cheap Country	1	41.000028	19.9999619
26	2022-10-15	Albania	google	[MB] PMAX | Data to Azure | 12.10.22 | Cheap Country	2	41.000028	19.9999619
27	2022-10-15	Albania	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	3	41.000028	19.9999619
28	2022-10-16	Albania	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	6	41.000028	19.9999619
29	2022-10-16	Albania	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	1	41.000028	19.9999619
30	2022-10-16	Albania	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	7	41.000028	19.9999619
31	2022-10-17	Albania	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	1	41.000028	19.9999619
32	2022-10-19	Albania	google	[MB] Sales | DSA	1	41.000028	19.9999619
33	2022-10-20	Albania	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	4	41.000028	19.9999619
34	2022-10-22	Albania	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	2	41.000028	19.9999619
35	2022-10-23	Albania	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	1	41.000028	19.9999619
36	2022-10-23	Albania	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	3	41.000028	19.9999619
37	2022-10-24	Albania	google	pmax test	3	41.000028	19.9999619
38	2022-10-24	Albania	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	1	41.000028	19.9999619
39	2022-10-24	Albania	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	1	41.000028	19.9999619
40	2022-10-25	Albania	google	pmax test	3	41.000028	19.9999619
41	2022-10-26	Albania	google	pmax test	3	41.000028	19.9999619
42	2022-10-27	Albania	google	pmax test	1	41.000028	19.9999619
43	2022-10-27	Albania	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	5	41.000028	19.9999619
44	2022-10-27	Albania	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	2	41.000028	19.9999619
45	2022-10-27	Albania	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	1	41.000028	19.9999619
46	2022-10-28	Albania	google	pmax test	1	41.000028	19.9999619
47	2022-10-28	Albania	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	2	41.000028	19.9999619
48	2022-10-28	Albania	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	1	41.000028	19.9999619
49	2022-10-29	Albania	google	pmax test	3	41.000028	19.9999619
50	2022-10-29	Albania	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	1	41.000028	19.9999619
51	2022-10-30	Albania	google	pmax test	7	41.000028	19.9999619
52	2022-10-30	Albania	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	1	41.000028	19.9999619
53	2022-10-30	Albania	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	7	41.000028	19.9999619
54	2022-10-31	Albania	google	Tableau Integration	1	41.000028	19.9999619
55	2022-10-31	Albania	google	pmax test	9	41.000028	19.9999619
56	2022-10-31	Albania	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	1	41.000028	19.9999619
57	2022-10-31	Albania	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	11	41.000028	19.9999619
58	2022-11-01	Albania	google	pmax test	2	41.000028	19.9999619
59	2022-11-01	Albania	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	13	41.000028	19.9999619
60	2022-10-08	Algeria	google	pmax test	104	28.0000272	2.9999825
61	2022-10-08	Algeria	google	[MB] Sales | PerfMax | WW	59	28.0000272	2.9999825
62	2022-10-09	Algeria	google	pmax test	38	28.0000272	2.9999825
63	2022-10-10	Algeria	google	pmax test	103	28.0000272	2.9999825
64	2022-10-11	Algeria	google	pmax test	38	28.0000272	2.9999825
65	2022-10-08	Angola	google	pmax test	1	-11.8775768	17.5691241
66	2022-10-09	Angola	google	pmax test	1	-11.8775768	17.5691241
67	2022-10-10	Angola	google	pmax test	17	-11.8775768	17.5691241
68	2022-10-11	Angola	google	pmax test	10	-11.8775768	17.5691241
69	2022-10-13	Antigua and Barbuda	google	[MB] PMAX | Data to Power BI | 12.10.22 | Cheap Country	1	17.2234721	-61.9554608
70	2022-10-15	Antigua and Barbuda	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	1	17.2234721	-61.9554608
71	2022-10-15	Antigua and Barbuda	google	[MB] PMAX | Data to Snowflake | 12.10.22 | Cheap Country	1	17.2234721	-61.9554608
72	2022-10-31	Antigua and Barbuda	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	2	17.2234721	-61.9554608
73	2022-10-08	Azerbaijan	google	pmax test	19	40.3936294	47.7872508
74	2022-10-08	Azerbaijan	google	[MB] Sales | PerfMax | WW	1	40.3936294	47.7872508
75	2022-10-09	Azerbaijan	google	pmax test	9	40.3936294	47.7872508
76	2022-10-10	Azerbaijan	google	pmax test	21	40.3936294	47.7872508
77	2022-10-03	Argentina	google	Powerbi Integration	1	-34.9964963	-64.9672817
78	2022-10-03	Argentina	google	Google Sheets Integration	1	-34.9964963	-64.9672817
79	2022-10-04	Argentina	google	Powerbi Integration	1	-34.9964963	-64.9672817
80	2022-10-04	Argentina	google	Retargeting Campaign	3	-34.9964963	-64.9672817
81	2022-10-05	Argentina	google	Powerbi Integration	1	-34.9964963	-64.9672817
82	2022-10-05	Argentina	google	Retargeting Campaign	1	-34.9964963	-64.9672817
83	2022-10-06	Argentina	google	Powerbi Integration	1	-34.9964963	-64.9672817
84	2022-10-10	Argentina	google	Sales-Search-7	1	-34.9964963	-64.9672817
85	2022-10-10	Argentina	google	pmax test	2	-34.9964963	-64.9672817
86	2022-10-11	Argentina	google	pmax test	8	-34.9964963	-64.9672817
87	2022-10-12	Argentina	google	pmax test	15	-34.9964963	-64.9672817
88	2022-10-13	Argentina	google	pmax test	6	-34.9964963	-64.9672817
89	2022-10-13	Argentina	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	5	-34.9964963	-64.9672817
90	2022-10-13	Argentina	google	[MB] PMAX | Data to Tableau | 12.10.22 | Cheap Country	2	-34.9964963	-64.9672817
91	2022-10-13	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	39	-34.9964963	-64.9672817
92	2022-10-13	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	11	-34.9964963	-64.9672817
93	2022-10-13	Argentina	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	4	-34.9964963	-64.9672817
94	2022-10-13	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | Cheap Country	7	-34.9964963	-64.9672817
95	2022-10-13	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | Cheap Country	27	-34.9964963	-64.9672817
96	2022-10-13	Argentina	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	27	-34.9964963	-64.9672817
97	2022-10-14	Argentina	google	[MB] Sales | DSA	1	-34.9964963	-64.9672817
98	2022-10-14	Argentina	google	[MB] Search | Competitors	1	-34.9964963	-64.9672817
99	2022-10-14	Argentina	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	22	-34.9964963	-64.9672817
100	2022-10-14	Argentina	google	[MB] PMAX | Data to Tableau | 12.10.22 | Cheap Country	27	-34.9964963	-64.9672817
101	2022-10-14	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | Cheap Country	7	-34.9964963	-64.9672817
102	2022-10-14	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	28	-34.9964963	-64.9672817
103	2022-10-14	Argentina	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	1	-34.9964963	-64.9672817
104	2022-10-14	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | Cheap Country	3	-34.9964963	-64.9672817
105	2022-10-15	Argentina	google	[MB] Sales | DSA	1	-34.9964963	-64.9672817
106	2022-10-15	Argentina	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	1	-34.9964963	-64.9672817
107	2022-10-15	Argentina	google	[MB] PMAX | Data to Tableau | 12.10.22 | Cheap Country	10	-34.9964963	-64.9672817
108	2022-10-15	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | Cheap Country	1	-34.9964963	-64.9672817
109	2022-10-15	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	1	-34.9964963	-64.9672817
110	2022-10-15	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	2	-34.9964963	-64.9672817
111	2022-10-15	Argentina	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	1	-34.9964963	-64.9672817
112	2022-10-15	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | Cheap Country	14	-34.9964963	-64.9672817
113	2022-10-15	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | Cheap Country	30	-34.9964963	-64.9672817
114	2022-10-15	Argentina	google	[MB] PMAX | Data to Tableau | 12.10.22 | EU	7	-34.9964963	-64.9672817
115	2022-10-15	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	1	-34.9964963	-64.9672817
116	2022-10-15	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	29	-34.9964963	-64.9672817
117	2022-10-15	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	17	-34.9964963	-64.9672817
118	2022-10-15	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	1	-34.9964963	-64.9672817
119	2022-10-15	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	20	-34.9964963	-64.9672817
120	2022-10-16	Argentina	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	95	-34.9964963	-64.9672817
121	2022-10-16	Argentina	google	[MB] PMAX | Data to Tableau | 12.10.22 | EU	126	-34.9964963	-64.9672817
122	2022-10-16	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	125	-34.9964963	-64.9672817
123	2022-10-16	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	116	-34.9964963	-64.9672817
124	2022-10-16	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	71	-34.9964963	-64.9672817
125	2022-10-16	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	89	-34.9964963	-64.9672817
126	2022-10-16	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	52	-34.9964963	-64.9672817
127	2022-10-16	Argentina	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | EU	31	-34.9964963	-64.9672817
128	2022-10-17	Argentina	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	3	-34.9964963	-64.9672817
129	2022-10-17	Argentina	google	[MB] PMAX | Data to Tableau | 12.10.22 | EU	5	-34.9964963	-64.9672817
130	2022-10-17	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	1	-34.9964963	-64.9672817
131	2022-10-17	Argentina	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | EU	1	-34.9964963	-64.9672817
132	2022-10-17	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	2	-34.9964963	-64.9672817
133	2022-10-17	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	1	-34.9964963	-64.9672817
134	2022-10-18	Argentina	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	5	-34.9964963	-64.9672817
135	2022-10-18	Argentina	google	[MB] PMAX | Data to Tableau | 12.10.22 | EU	12	-34.9964963	-64.9672817
136	2022-10-18	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	1	-34.9964963	-64.9672817
137	2022-10-18	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	3	-34.9964963	-64.9672817
138	2022-10-18	Argentina	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | EU	3	-34.9964963	-64.9672817
139	2022-10-18	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	5	-34.9964963	-64.9672817
140	2022-10-18	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	41	-34.9964963	-64.9672817
141	2022-10-18	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	42	-34.9964963	-64.9672817
142	2022-10-18	Argentina	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | EU	7	-34.9964963	-64.9672817
143	2022-10-19	Argentina	google	[MB] PMAX | Data to Tableau | 12.10.22 | EU	1	-34.9964963	-64.9672817
144	2022-10-19	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	10	-34.9964963	-64.9672817
145	2022-10-19	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	30	-34.9964963	-64.9672817
146	2022-10-19	Argentina	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | EU	1	-34.9964963	-64.9672817
147	2022-10-19	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	7	-34.9964963	-64.9672817
148	2022-10-19	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	11	-34.9964963	-64.9672817
149	2022-10-20	Argentina	google	[MB] Sales | DSA	1	-34.9964963	-64.9672817
150	2022-10-20	Argentina	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	21	-34.9964963	-64.9672817
151	2022-10-20	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	8	-34.9964963	-64.9672817
152	2022-10-20	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	38	-34.9964963	-64.9672817
153	2022-10-20	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	64	-34.9964963	-64.9672817
154	2022-10-20	Argentina	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | EU	1	-34.9964963	-64.9672817
155	2022-10-21	Argentina	google	[MB] Sales | DSA	1	-34.9964963	-64.9672817
156	2022-10-21	Argentina	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	66	-34.9964963	-64.9672817
157	2022-10-21	Argentina	google	[MB] PMAX | Data to Tableau | 12.10.22 | EU	1	-34.9964963	-64.9672817
158	2022-10-21	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	2	-34.9964963	-64.9672817
159	2022-10-21	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	27	-34.9964963	-64.9672817
160	2022-10-21	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	34	-34.9964963	-64.9672817
161	2022-10-21	Argentina	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | EU	14	-34.9964963	-64.9672817
162	2022-10-22	Argentina	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	129	-34.9964963	-64.9672817
163	2022-10-22	Argentina	google	[MB] PMAX | Data to Tableau | 12.10.22 | EU	3	-34.9964963	-64.9672817
164	2022-10-22	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	13	-34.9964963	-64.9672817
165	2022-10-22	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	19	-34.9964963	-64.9672817
166	2022-10-22	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	9	-34.9964963	-64.9672817
167	2022-10-22	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	42	-34.9964963	-64.9672817
168	2022-10-22	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	14	-34.9964963	-64.9672817
169	2022-10-22	Argentina	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | EU	2	-34.9964963	-64.9672817
170	2022-10-23	Argentina	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	73	-34.9964963	-64.9672817
171	2022-10-23	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	27	-34.9964963	-64.9672817
172	2022-10-23	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	12	-34.9964963	-64.9672817
173	2022-10-23	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	10	-34.9964963	-64.9672817
174	2022-10-23	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	153	-34.9964963	-64.9672817
175	2022-10-23	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	20	-34.9964963	-64.9672817
176	2022-10-23	Argentina	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | EU	12	-34.9964963	-64.9672817
177	2022-10-24	Argentina	google	pmax test	4	-34.9964963	-64.9672817
178	2022-10-24	Argentina	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	97	-34.9964963	-64.9672817
179	2022-10-24	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	20	-34.9964963	-64.9672817
180	2022-10-24	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	116	-34.9964963	-64.9672817
181	2022-10-24	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	4	-34.9964963	-64.9672817
182	2022-10-25	Argentina	google	pmax test	8	-34.9964963	-64.9672817
183	2022-10-25	Argentina	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	118	-34.9964963	-64.9672817
184	2022-10-25	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	8	-34.9964963	-64.9672817
185	2022-10-25	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	28	-34.9964963	-64.9672817
186	2022-10-25	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	227	-34.9964963	-64.9672817
187	2022-10-25	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	19	-34.9964963	-64.9672817
188	2022-10-25	Argentina	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | EU	7	-34.9964963	-64.9672817
189	2022-10-26	Argentina	google	pmax test	7	-34.9964963	-64.9672817
190	2022-10-26	Argentina	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	66	-34.9964963	-64.9672817
191	2022-10-26	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	12	-34.9964963	-64.9672817
192	2022-10-26	Argentina	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | EU	1	-34.9964963	-64.9672817
193	2022-10-26	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	2	-34.9964963	-64.9672817
194	2022-10-26	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	105	-34.9964963	-64.9672817
195	2022-10-26	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	19	-34.9964963	-64.9672817
196	2022-10-26	Argentina	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | EU	9	-34.9964963	-64.9672817
197	2022-10-27	Argentina	google	pmax test	8	-34.9964963	-64.9672817
198	2022-10-27	Argentina	google	[MB] Sales | DSA	1	-34.9964963	-64.9672817
199	2022-10-27	Argentina	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	67	-34.9964963	-64.9672817
200	2022-10-27	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	13	-34.9964963	-64.9672817
201	2022-10-27	Argentina	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	72	-34.9964963	-64.9672817
202	2022-10-27	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	9	-34.9964963	-64.9672817
203	2022-10-28	Argentina	google	pmax test	7	-34.9964963	-64.9672817
204	2022-10-28	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	37	-34.9964963	-64.9672817
205	2022-10-28	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	1	-34.9964963	-64.9672817
206	2022-10-28	Argentina	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | EU	1	-34.9964963	-64.9672817
207	2022-10-28	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	3	-34.9964963	-64.9672817
208	2022-10-28	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	4	-34.9964963	-64.9672817
209	2022-10-28	Argentina	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | EU	7	-34.9964963	-64.9672817
210	2022-10-29	Argentina	google	pmax test	2	-34.9964963	-64.9672817
211	2022-10-29	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	24	-34.9964963	-64.9672817
212	2022-10-29	Argentina	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	12	-34.9964963	-64.9672817
213	2022-10-29	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	4	-34.9964963	-64.9672817
214	2022-10-29	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	2	-34.9964963	-64.9672817
215	2022-10-30	Argentina	google	pmax test	6	-34.9964963	-64.9672817
216	2022-10-30	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	2	-34.9964963	-64.9672817
217	2022-10-31	Argentina	google	pmax test	8	-34.9964963	-64.9672817
218	2022-10-31	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	32	-34.9964963	-64.9672817
219	2022-10-31	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	2	-34.9964963	-64.9672817
220	2022-10-31	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	5	-34.9964963	-64.9672817
221	2022-11-01	Argentina	google	pmax test	1	-34.9964963	-64.9672817
222	2022-11-01	Argentina	google	pmax test	6	-34.9964963	-64.9672817
223	2022-11-01	Argentina	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	22	-34.9964963	-64.9672817
224	2022-11-01	Argentina	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	4	-34.9964963	-64.9672817
225	2022-11-01	Argentina	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	32	-34.9964963	-64.9672817
226	2022-10-02	Australia	google	Retargeting Campaign	1	-24.7761086	134.755
227	2022-10-03	Australia	google	Powerbi Integration - chosen countries	1	-24.7761086	134.755
228	2022-10-03	Australia	google	Google Data Studio Integration - chosen countries	1	-24.7761086	134.755
229	2022-10-04	Australia	google	Powerbi Integration - chosen countries	3	-24.7761086	134.755
230	2022-10-05	Australia	google	Tableau Integration - chosen countries	1	-24.7761086	134.755
231	2022-10-05	Australia	google	Powerbi Integration - chosen countries	4	-24.7761086	134.755
232	2022-10-05	Australia	google	Google Sheets Integration - chosen countries	4	-24.7761086	134.755
233	2022-10-05	Australia	google	Leads-Performance Max-Test - chosen countries	1	-24.7761086	134.755
234	2022-10-06	Australia	google	Powerbi Integration - chosen countries	1	-24.7761086	134.755
235	2022-10-06	Australia	google	Google Data Studio Integration - chosen countries	2	-24.7761086	134.755
236	2022-10-07	Australia	google	Powerbi Integration - chosen countries	1	-24.7761086	134.755
237	2022-10-07	Australia	google	Leads-Performance Max-Test - chosen countries	4	-24.7761086	134.755
238	2022-10-07	Australia	google	competitors - chosen countries	1	-24.7761086	134.755
239	2022-10-11	Australia	google	[MB]  Brand | WW	2	-24.7761086	134.755
240	2022-10-12	Australia	google	pmax test	1	-24.7761086	134.755
241	2022-10-12	Australia	google	[MB]  Brand | WW	1	-24.7761086	134.755
242	2022-10-13	Australia	google	pmax test	1	-24.7761086	134.755
243	2022-10-18	Australia	google	BigQuery Integration - chosen countries	5	-24.7761086	134.755
244	2022-10-22	Australia	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	1	-24.7761086	134.755
245	2022-10-22	Australia	google	[MB] PMAX | Data to Power BI | 12.10.22 | EU	1	-24.7761086	134.755
246	2022-10-24	Australia	google	[MB] PMAX | Data to Tableau | 12.10.22 | EU	1	-24.7761086	134.755
247	2022-10-25	Australia	google	pmax test	1	-24.7761086	134.755
248	2022-10-25	Australia	google	pmax test	1	-24.7761086	134.755
249	2022-10-30	Australia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | EU	1	-24.7761086	134.755
250	2022-10-31	Australia	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	1	-24.7761086	134.755
251	2022-10-03	Austria	google	BigQuery Integration	1	47.59397	14.12456
252	2022-10-06	Austria	google	competitors	1	47.59397	14.12456
253	2022-10-10	Austria	google	Powerbi Integration	1	47.59397	14.12456
254	2022-10-11	Austria	google	[MB]  Brand | WW	1	47.59397	14.12456
255	2022-10-14	Austria	google	Tableau Integration	1	47.59397	14.12456
256	2022-10-08	Bahrain	google	pmax test	4	26.1551249	50.5344606
